path,label
dataset/images/lab/Auto_cropped/carya_cordiformis/pi2337-02-3.jpg,carya_cordiformis
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2200-04-3.jpg,diospyros_virginiana
dataset/images/field/ulmus_rubra/13002228289962.jpg,ulmus_rubra
dataset/images/field/acer_negundo/13001151163249.jpg,acer_negundo
dataset/images/lab/Auto_cropped/carya_cordiformis/pi1068-01-1.jpg,carya_cordiformis
dataset/images/lab/Auto_cropped/staphylea_trifolia/pi2464-07-2.jpg,staphylea_trifolia
dataset/images/lab/Auto_cropped/ulmus_americana/pi2488-01-1.jpg,ulmus_americana
dataset/images/lab/Auto_cropped/juglans_cinerea/wb1489-06-4.jpg,juglans_cinerea
dataset/images/lab/Auto_cropped/asimina_triloba/pi2180-04-1.jpg,asimina_triloba
dataset/images/lab/Auto_cropped/prunus_sargentii/ny1095-01-4.jpg,prunus_sargentii
dataset/images/field/ulmus_americana/1259110850_0053.jpg,ulmus_americana
dataset/images/lab/Auto_cropped/quercus_muehlenbergii/wb1530-04-1.jpg,quercus_muehlenbergii
dataset/images/lab/Auto_cropped/quercus_muehlenbergii/wb1531-08-3.jpg,quercus_muehlenbergii
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi0196-08-2.jpg,diospyros_virginiana
dataset/images/lab/Auto_cropped/abies_concolor/ny1157-01-3.jpg,abies_concolor
dataset/images/lab/Auto_cropped/quercus_muehlenbergii/wb1531-04-3.jpg,quercus_muehlenbergii
dataset/images/lab/Auto_cropped/cercis_canadensis/pi0001-08-4.jpg,cercis_canadensis
dataset/images/lab/Auto_cropped/acer_rubrum/pi2611-07-1.jpg,acer_rubrum
dataset/images/lab/Auto_cropped/ulmus_rubra/wb1217-01-1.jpg,ulmus_rubra
dataset/images/lab/Auto_cropped/prunus_sargentii/ny1094-13-4.jpg,prunus_sargentii
dataset/images/lab/Auto_cropped/ulmus_rubra/wb1217-06-2.jpg,ulmus_rubra
dataset/images/lab/Auto_cropped/acer_negundo/pi2025-11-3.jpg,acer_negundo
dataset/images/lab/Auto_cropped/ulmus_rubra/pi2614-05-4.jpg,ulmus_rubra
dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-03-2.jpg,maclura_pomifera
dataset/images/field/styrax_japonica/13002208603476.jpg,styrax_japonica
dataset/images/lab/Auto_cropped/acer_negundo/pi2026-04-4.jpg,acer_negundo
dataset/images/lab/Auto_cropped/ostrya_virginiana/pi1052-03-1.jpg,ostrya_virginiana
dataset/images/lab/Auto_cropped/quercus_montana/pi0037-02-2.jpg,quercus_montana
dataset/images/field/juglans_cinerea/13292191169867.jpg,juglans_cinerea
dataset/images/lab/Auto_cropped/liriodendron_tulipifera/pi0069-05-1.jpg,liriodendron_tulipifera
dataset/images/lab/Auto_cropped/abies_concolor/ny1157-07-1.jpg,abies_concolor
dataset/images/lab/Auto_cropped/ostrya_virginiana/pi1052-02-4.jpg,ostrya_virginiana
dataset/images/lab/Auto_cropped/styrax_japonica/ny1002-10-4.jpg,styrax_japonica
dataset/images/field/acer_palmatum/13001152965893.jpg,acer_palmatum
dataset/images/lab/Auto_cropped/ptelea_trifoliata/pi0003-01-2.jpg,ptelea_trifoliata
dataset/images/lab/Auto_cropped/ptelea_trifoliata/pi1014-02-1.jpg,ptelea_trifoliata
dataset/images/field/fraxinus_nigra/13291804058761.jpg,fraxinus_nigra
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2201-02-4.jpg,diospyros_virginiana
dataset/images/lab/Auto_cropped/carya_cordiformis/pi0055-08-2.jpg,carya_cordiformis
dataset/images/lab/Auto_cropped/juglans_cinerea/wb1487-08-3.jpg,juglans_cinerea
dataset/images/lab/Auto_cropped/acer_rubrum/pi2773-10-2.jpg,acer_rubrum
dataset/images/lab/Auto_cropped/fraxinus_nigra/ny1053-21-1.jpg,fraxinus_nigra
dataset/images/lab/Auto_cropped/ptelea_trifoliata/pi0006-06-3.jpg,ptelea_trifoliata
dataset/images/lab/Auto_cropped/ulmus_rubra/pi2614-04-2.jpg,ulmus_rubra
dataset/images/lab/Auto_cropped/styrax_japonica/ny1001-09-4.jpg,styrax_japonica
dataset/images/field/ulmus_pumila/13291724505882.jpg,ulmus_pumila
dataset/images/lab/Auto_cropped/liriodendron_tulipifera/pi2248-01-4.jpg,liriodendron_tulipifera
dataset/images/lab/Auto_cropped/ptelea_trifoliata/pi0007-04-3.jpg,ptelea_trifoliata
dataset/images/lab/Auto_cropped/ilex_opaca/pi2630-11-3.jpg,ilex_opaca
dataset/images/lab/Auto_cropped/ostrya_virginiana/pi2462-04-4.jpg,ostrya_virginiana
dataset/images/lab/Auto_cropped/ptelea_trifoliata/pi0003-07-1.jpg,ptelea_trifoliata
dataset/images/lab/Auto_cropped/ilex_opaca/pi2490-04-3.jpg,ilex_opaca
dataset/images/lab/Auto_cropped/ulmus_rubra/pi2615-08-2.jpg,ulmus_rubra
dataset/images/lab/Auto_cropped/ilex_opaca/pi1021-04-1.jpg,ilex_opaca
dataset/images/field/broussonettia_papyrifera/13001252070202.jpg,broussonettia_papyrifera
dataset/images/lab/Auto_cropped/ptelea_trifoliata/pi0006-07-1.jpg,ptelea_trifoliata
dataset/images/lab/Auto_cropped/ulmus_pumila/ny1050-05-1.jpg,ulmus_pumila
dataset/images/lab/Auto_cropped/ilex_opaca/pi2630-01-2.jpg,ilex_opaca
dataset/images/lab/Auto_cropped/quercus_montana/pi0037-01-1.jpg,quercus_montana
dataset/images/lab/Auto_cropped/acer_rubrum/pi2611-07-2.jpg,acer_rubrum
dataset/images/field/acer_palmatum/13001152961924.jpg,acer_palmatum
dataset/images/lab/Auto_cropped/ostrya_virginiana/pi2195-02-4.jpg,ostrya_virginiana
dataset/images/lab/Auto_cropped/ulmus_americana/pi2487-01-3.jpg,ulmus_americana
dataset/images/lab/Auto_cropped/abies_concolor/ny1179-07-1.jpg,abies_concolor
dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-06-2.jpg,maclura_pomifera
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2200-06-1.jpg,diospyros_virginiana
dataset/images/field/liriodendron_tulipifera/12992002694573.jpg,liriodendron_tulipifera
dataset/images/lab/Auto_cropped/acer_negundo/pi2025-06-3.jpg,acer_negundo
dataset/images/field/acer_palmatum/13001152969555.jpg,acer_palmatum
dataset/images/field/prunus_virginiana/13002169498686.jpg,prunus_virginiana
dataset/images/lab/Auto_cropped/catalpa_bignonioides/pi2784-04-1.jpg,catalpa_bignonioides
dataset/images/lab/Auto_cropped/quercus_muehlenbergii/wb1530-04-4.jpg,quercus_muehlenbergii
dataset/images/lab/Auto_cropped/prunus_virginiana/wb1321-09-1.jpg,prunus_virginiana
dataset/images/field/ulmus_pumila/13291724509093.jpg,ulmus_pumila
dataset/images/field/cryptomeria_japonica/13001326972942.jpg,cryptomeria_japonica
dataset/images/field/styrax_japonica/13002208601646.jpg,styrax_japonica
dataset/images/lab/Auto_cropped/acer_rubrum/pi2611-06-2.jpg,acer_rubrum
dataset/images/lab/Auto_cropped/quercus_montana/pi0039-06-4.jpg,quercus_montana
dataset/images/lab/Auto_cropped/chionanthus_virginicus/pi2216-05-3.jpg,chionanthus_virginicus
dataset/images/lab/Auto_cropped/acer_negundo/pi2027-04-2.jpg,acer_negundo
dataset/images/lab/Auto_cropped/abies_concolor/ny1178-02-2.jpg,abies_concolor
dataset/images/lab/Auto_cropped/ulmus_americana/pi2489-09-2.jpg,ulmus_americana
dataset/images/field/acer_palmatum/1259110850_0072.jpg,acer_palmatum
dataset/images/lab/Auto_cropped/ostrya_virginiana/pi2194-05-1.jpg,ostrya_virginiana
dataset/images/lab/Auto_cropped/ulmus_rubra/pi2613-01-4.jpg,ulmus_rubra
dataset/images/field/acer_palmatum/13001152964581.jpg,acer_palmatum
dataset/images/field/ulmus_rubra/13002228282365.jpg,ulmus_rubra
dataset/images/lab/Auto_cropped/staphylea_trifolia/pi0238-02-3.jpg,staphylea_trifolia
dataset/images/lab/Auto_cropped/ptelea_trifoliata/pi0019-02-4.jpg,ptelea_trifoliata
dataset/images/lab/Auto_cropped/staphylea_trifolia/pi2463-04-4.jpg,staphylea_trifolia
dataset/images/lab/Auto_cropped/ulmus_americana/pi2488-08-4.jpg,ulmus_americana
dataset/images/lab/Auto_cropped/staphylea_trifolia/pi2197-06-2.jpg,staphylea_trifolia
dataset/images/lab/Auto_cropped/gleditsia_triacanthos/pi2767-04-4.jpg,gleditsia_triacanthos
dataset/images/lab/Auto_cropped/quercus_montana/pi1025-02-4.jpg,quercus_montana
dataset/images/lab/Auto_cropped/ulmus_americana/pi2486-09-1.jpg,ulmus_americana
dataset/images/lab/Auto_cropped/acer_negundo/pi2025-07-3.jpg,acer_negundo
dataset/images/lab/Auto_cropped/chionanthus_virginicus/pi2217-01-4.jpg,chionanthus_virginicus
dataset/images/field/carya_cordiformis/13001257141738.jpg,carya_cordiformis
dataset/images/lab/Auto_cropped/cryptomeria_japonica/ny1055-09-4.jpg,cryptomeria_japonica
dataset/images/lab/Auto_cropped/catalpa_bignonioides/pi2783-01-1.jpg,catalpa_bignonioides
dataset/images/lab/Auto_cropped/ulmus_pumila/ny1050-08-1.jpg,ulmus_pumila
dataset/images/field/ulmus_rubra/13002228288982.jpg,ulmus_rubra
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi0196-09-2.jpg,diospyros_virginiana
dataset/images/lab/Auto_cropped/aesculus_pavi/ny1019-01-3.jpg,aesculus_pavi
dataset/images/field/abies_concolor/12995309745536.jpg,abies_concolor
dataset/images/field/ptelea_trifoliata/13292213863352.jpg,ptelea_trifoliata
dataset/images/lab/Auto_cropped/ostrya_virginiana/pi2462-09-1.jpg,ostrya_virginiana
dataset/images/lab/Auto_cropped/catalpa_bignonioides/pi2783-08-1.jpg,catalpa_bignonioides
dataset/images/field/liriodendron_tulipifera/12992002767203.jpg,liriodendron_tulipifera
dataset/images/field/acer_rubrum/13001155905416.jpg,acer_rubrum
dataset/images/lab/Auto_cropped/acer_palmatum/wb1129-04-1.jpg,acer_palmatum
dataset/images/field/chionanthus_virginicus/13001305192288.jpg,chionanthus_virginicus
dataset/images/lab/Auto_cropped/ostrya_virginiana/pi2462-10-2.jpg,ostrya_virginiana
dataset/images/lab/Auto_cropped/quercus_muehlenbergii/wb1530-10-4.jpg,quercus_muehlenbergii
dataset/images/lab/Auto_cropped/fraxinus_nigra/ny1053-15-1.jpg,fraxinus_nigra
dataset/images/field/acer_rubrum/13001155908171.jpg,acer_rubrum
dataset/images/lab/Auto_cropped/broussonettia_papyrifera/wb1390-01-2.jpg,broussonettia_papyrifera
dataset/images/lab/Auto_cropped/liriodendron_tulipifera/pi2247-07-3.jpg,liriodendron_tulipifera
dataset/images/lab/Auto_cropped/gleditsia_triacanthos/pi2767-06-2.jpg,gleditsia_triacanthos
dataset/images/lab/Auto_cropped/quercus_montana/pi1025-07-1.jpg,quercus_montana
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2199-06-3.jpg,diospyros_virginiana
dataset/images/lab/Auto_cropped/ostrya_virginiana/pi2195-05-3.jpg,ostrya_virginiana
dataset/images/lab/Auto_cropped/aesculus_pavi/ny1019-03-1.jpg,aesculus_pavi
dataset/images/field/ulmus_pumila/13291724505361.jpg,ulmus_pumila
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2200-07-2.jpg,diospyros_virginiana
dataset/images/field/carya_cordiformis/13001257143242.jpg,carya_cordiformis
dataset/images/lab/Auto_cropped/broussonettia_papyrifera/wb1390-08-2.jpg,broussonettia_papyrifera
dataset/images/lab/Auto_cropped/ulmus_americana/pi2488-04-2.jpg,ulmus_americana
dataset/images/lab/Auto_cropped/ilex_opaca/pi2490-08-1.jpg,ilex_opaca
dataset/images/lab/Auto_cropped/ulmus_pumila/ny1049-05-3.jpg,ulmus_pumila
dataset/images/lab/Auto_cropped/fraxinus_nigra/ny1053-21-4.jpg,fraxinus_nigra
dataset/images/lab/Auto_cropped/acer_negundo/pi2026-09-1.jpg,acer_negundo
dataset/images/field/chionanthus_virginicus/13001305192298.jpg,chionanthus_virginicus
dataset/images/lab/Auto_cropped/ulmus_rubra/pi2534-05-2.jpg,ulmus_rubra
dataset/images/lab/Auto_cropped/staphylea_trifolia/pi2196-10-1.jpg,staphylea_trifolia
dataset/images/lab/Auto_cropped/liriodendron_tulipifera/pi2247-02-4.jpg,liriodendron_tulipifera
dataset/images/lab/Auto_cropped/abies_concolor/ny1179-03-4.jpg,abies_concolor
dataset/images/lab/Auto_cropped/styrax_japonica/ny1002-05-3.jpg,styrax_japonica
dataset/images/field/juglans_cinerea/13292191162294.jpg,juglans_cinerea
dataset/images/lab/Auto_cropped/ptelea_trifoliata/pi0004-09-2.jpg,ptelea_trifoliata
dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-07-1.jpg,maclura_pomifera
dataset/images/lab/Auto_cropped/abies_concolor/ny1157-02-1.jpg,abies_concolor
dataset/images/lab/Auto_cropped/acer_rubrum/pi2611-07-4.jpg,acer_rubrum
dataset/images/lab/Auto_cropped/quercus_montana/pi0038-03-1.jpg,quercus_montana
dataset/images/lab/Auto_cropped/abies_concolor/ny1178-09-4.jpg,abies_concolor
dataset/images/field/aesculus_pavi/13291655556692.jpg,aesculus_pavi
dataset/images/lab/Auto_cropped/gleditsia_triacanthos/pi2769-09-2.jpg,gleditsia_triacanthos
dataset/images/lab/Auto_cropped/ilex_opaca/pi0056-03-1.jpg,ilex_opaca
dataset/images/lab/Auto_cropped/gleditsia_triacanthos/pi2769-06-1.jpg,gleditsia_triacanthos
dataset/images/lab/Auto_cropped/abies_concolor/ny1157-02-3.jpg,abies_concolor
dataset/images/field/maclura_pomifera/1259040122_0007.jpg,maclura_pomifera
dataset/images/lab/Auto_cropped/acer_rubrum/pi2773-09-4.jpg,acer_rubrum
dataset/images/lab/Auto_cropped/ulmus_rubra/wb1219-04-3.jpg,ulmus_rubra
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2198-09-3.jpg,diospyros_virginiana
dataset/images/field/ulmus_rubra/13002228280467.jpg,ulmus_rubra
dataset/images/lab/Auto_cropped/ulmus_americana/pi2489-10-1.jpg,ulmus_americana
dataset/images/lab/Auto_cropped/ptelea_trifoliata/pi0019-09-3.jpg,ptelea_trifoliata
dataset/images/field/carya_cordiformis/13001257142910.jpg,carya_cordiformis
dataset/images/lab/Auto_cropped/liriodendron_tulipifera/pi2249-02-4.jpg,liriodendron_tulipifera
dataset/images/lab/Auto_cropped/ulmus_americana/pi0020-01-1.jpg,ulmus_americana
dataset/images/lab/Auto_cropped/catalpa_bignonioides/pi2784-02-3.jpg,catalpa_bignonioides
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2201-05-1.jpg,diospyros_virginiana
dataset/images/lab/Auto_cropped/acer_rubrum/pi2611-06-1.jpg,acer_rubrum
dataset/images/lab/Auto_cropped/ilex_opaca/pi0056-07-1.jpg,ilex_opaca
dataset/images/field/ulmus_pumila/13291724502537.jpg,ulmus_pumila
dataset/images/lab/Auto_cropped/liriodendron_tulipifera/pi0068-02-3.jpg,liriodendron_tulipifera
dataset/images/lab/Auto_cropped/abies_concolor/ny1157-22-4.jpg,abies_concolor
dataset/images/lab/Auto_cropped/acer_palmatum/wb1127-09-2.jpg,acer_palmatum
dataset/images/field/cercis_canadensis/12991999217749.jpg,cercis_canadensis
dataset/images/lab/Auto_cropped/ptelea_trifoliata/pi0006-05-2.jpg,ptelea_trifoliata
dataset/images/lab/Auto_cropped/liriodendron_tulipifera/pi2249-07-3.jpg,liriodendron_tulipifera
dataset/images/lab/Auto_cropped/ulmus_rubra/wb1217-06-3.jpg,ulmus_rubra
dataset/images/lab/Auto_cropped/ulmus_pumila/ny1050-02-3.jpg,ulmus_pumila
dataset/images/lab/Auto_cropped/ptelea_trifoliata/pi1014-01-2.jpg,ptelea_trifoliata
dataset/images/lab/Auto_cropped/ostrya_virginiana/pi2195-01-1.jpg,ostrya_virginiana
dataset/images/lab/Auto_cropped/cercis_canadensis/pi0001-07-2.jpg,cercis_canadensis
dataset/images/lab/Auto_cropped/staphylea_trifolia/pi2464-05-4.jpg,staphylea_trifolia
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2198-07-3.jpg,diospyros_virginiana
dataset/images/lab/Auto_cropped/liriodendron_tulipifera/pi0068-04-1.jpg,liriodendron_tulipifera
dataset/images/lab/Auto_cropped/liriodendron_tulipifera/pi0068-06-4.jpg,liriodendron_tulipifera
