path,label,class_idx,source,sha256
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi0196-08-2.jpg,diospyros_virginiana,12,lab,8086dbdb7fce3e0f275cfb4617113e8eccc4ea4abc0090978dcba0fdbabcc5f5
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi0196-08-3.jpg,diospyros_virginiana,12,lab,4550c1805a9c7b68dcedfc4e5315592cefa1f081b03a06c5151949095d138c94
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi0196-08-4.jpg,diospyros_virginiana,12,lab,63c126e136b456c49b44903aa73fc0cc4842bd2fc122a7c757174c0968f9751f
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi0196-09-1.jpg,diospyros_virginiana,12,lab,b4f0beabfe9867d14182a848860c2e9e02adda7155cd3fd9958d95e65f721e51
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi0196-09-2.jpg,diospyros_virginiana,12,lab,43eb0fdb46fd65cc69a0c249bca52c876bd804758e4c7b4a7c25e9ee395f146b
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi0196-09-3.jpg,diospyros_virginiana,12,lab,e292de27e88164dfac06f9602ff22415c1ca2ce0d5691501465e3f8abb5f23ba
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi0196-09-4.jpg,diospyros_virginiana,12,lab,965c9ec3c492ce7c18371fbab6eec9b4ed2716e5e1fb07de32d380c1fda80e0d
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi0196-10-1.jpg,diospyros_virginiana,12,lab,42ca6cf504b34c4e8769eb6f1eef48827a79a19f81c3c9c663a2a83a725ee6a5
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi0196-10-2.jpg,diospyros_virginiana,12,lab,311360000d1de72b30f10244f6d8d37ce0a41f2337146c7e669a97bd729bc9cc
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi0196-10-3.jpg,diospyros_virginiana,12,lab,f07eebbe5268fe8a72dcce23865e286e490c2131b286eac553d68cf72e2f6c29
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi0196-10-4.jpg,diospyros_virginiana,12,lab,187bb7b649eb0662ea9cac46fbddbea2af6a4751b2840dca254f79611ec54e3f
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2198-01-1.jpg,diospyros_virginiana,12,lab,853023e1f66f788a2ca48de5c687861c27bc325eb4fc52785ee980b4e30cb1b4
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2198-01-2.jpg,diospyros_virginiana,12,lab,a8cafcf24b7d3784b3973e086ccf7662743d59048bff7343f394faf23b98499a
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2198-01-3.jpg,diospyros_virginiana,12,lab,18b697f14bac880b29b74436dc2dc0cd0a01285872c4893cb657e37fdfbe94e5
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2198-01-4.jpg,diospyros_virginiana,12,lab,d4eaa665464dba88b9ca5a8eca299fb0655f0c967339bac15b91bd36b014972d
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2198-02-1.jpg,diospyros_virginiana,12,lab,38cb3ee203a465da29889b13b06f34a343ba12f8ec6b5a2037738d9a42d25474
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2198-02-2.jpg,diospyros_virginiana,12,lab,248e57c02b1ca97fbe7427a4f00174161f192581e60830cc56ce0bee7e7fd98e
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2198-02-3.jpg,diospyros_virginiana,12,lab,5499303ccc436d2cc5e9ce54e842a29934a46a67ffb48d83ac8b76eaa4df7324
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2198-02-4.jpg,diospyros_virginiana,12,lab,7741c35644f58832ecd27142d3535fb80ef06c7c540d04b882da8540554ff598
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2198-03-1.jpg,diospyros_virginiana,12,lab,e75bf651c3ac6ca6d9de86a9c5e8bb61c0d8f2584bd8385a2254e3a99d75d14b
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2198-03-2.jpg,diospyros_virginiana,12,lab,0e9b026b1e0df7cf3cf453ecc4954122c7ed83e9ae01543d9f245190c04a2ba2
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2198-03-3.jpg,diospyros_virginiana,12,lab,2b43821554e7deac9231cf324ef4cbfe7f164180b7eef5529e5732b67f6152c9
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2198-03-4.jpg,diospyros_virginiana,12,lab,bf2a29d304b6edf8d9a5bc79fd964f47a1333eeb2ca7c24f63f04c2a700f6e08
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2198-04-1.jpg,diospyros_virginiana,12,lab,d33e24187270e4d53343c2955be702a6a29b04c95023ea66bb8c9fec9dc652e7
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2198-04-2.jpg,diospyros_virginiana,12,lab,b67ffa1fae6211563db41dcc8e5a6b9e2cd3920b541e1eca9e1a92d6aad14c45
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2198-04-3.jpg,diospyros_virginiana,12,lab,ae827af31ecc5156ed4e5b4d6af2b84a36fedf1462f773ef19eb5f0ef2ec1b7b
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2198-04-4.jpg,diospyros_virginiana,12,lab,baa90b5a306e66646f30b0479df57d8bf363d52bfc00c6788ad96f6548b54c6f
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2198-05-1.jpg,diospyros_virginiana,12,lab,96c4c4a88ab6d8db9bd28ddad86b773de63c9110fdba4fdd1a704edf9e8a9b83
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2198-05-2.jpg,diospyros_virginiana,12,lab,6332d859fdce0cb781385451a932398c614157d120cd1ee70ae43b7a2ddd1b9e
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2198-05-3.jpg,diospyros_virginiana,12,lab,2ec9c0ddc3a6e5b056072e7672522f5a34bb7b40bb7060e5ca3fe77dc8f2bde1
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2198-05-4.jpg,diospyros_virginiana,12,lab,291d65a0a562623f0b6f2f064fa55d232df56a03e3f44cf0af649f660fce24ba
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2198-06-1.jpg,diospyros_virginiana,12,lab,9e8e990bfbdbac9b22613f95c4965224ac945fbb4a266b04a761e2697bc0eb20
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2198-06-2.jpg,diospyros_virginiana,12,lab,87958ad0d6709a589e1bcbe0b5ab699ffd185620726d0ac3e29adf5ad73bf6ee
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2198-06-3.jpg,diospyros_virginiana,12,lab,4d139b188a84b2f296c84ee75d5c62ae09dc1b277ad2e699d051fd176742b402
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2198-06-4.jpg,diospyros_virginiana,12,lab,3409fcd445eb537d896745f5c6a0d92a1138e40f3ec6f861e7693e6940ca0066
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2198-07-1.jpg,diospyros_virginiana,12,lab,e0a1eaa57270021ab3bfdbb5aa367770cdb61851f9419a373d610b7e57a6859b
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2198-07-2.jpg,diospyros_virginiana,12,lab,ff6473788831896d00090bc5026aca59d37865d9551f7caa64327ebe20b78937
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2198-07-3.jpg,diospyros_virginiana,12,lab,796d0916e6b6d18ee5f69cc8b7a6470fc643df739309ccf446c10b9fb6f110a6
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2198-07-4.jpg,diospyros_virginiana,12,lab,82c22778b2f52f154cd2e1c7770225b0820c3842fba8258009854cb9366cd3c5
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2198-08-1.jpg,diospyros_virginiana,12,lab,e223a2467ba2fecbb7ecc8224b2b609288bb9e3f8c112d9e0999a357053147a4
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2198-08-2.jpg,diospyros_virginiana,12,lab,32254fd5bdc8155d1f2ad28fefb3f4f40f10e6d60b9fb397aa7d4c05809c0aad
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2198-08-3.jpg,diospyros_virginiana,12,lab,3f0ec97503634c57d84636239f927eae52d1bdb06dc2ee25e0626d0e792d50e8
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2198-08-4.jpg,diospyros_virginiana,12,lab,be38f1e0972bc6f93c79af4eca4bdf6b3d65599b5544c20431af8960fdcdc882
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2198-09-1.jpg,diospyros_virginiana,12,lab,47451356bc656b386270539695c8e194ac7163242cdafc569f0147f511a1bd0d
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2198-09-2.jpg,diospyros_virginiana,12,lab,2251f332c3e7bd795496c018a9a8e5a42ff3582cd4ab6491f41146277563d1ba
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2198-09-3.jpg,diospyros_virginiana,12,lab,348bbabd846211a9c91cb76a65e7bb077dda19d280d6882f9d176bcec9effc13
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2198-09-4.jpg,diospyros_virginiana,12,lab,a46a7ca9919a0669fd58a00e8ed86ba01f1bc9b9dac614c5e363ed69d737602f
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2198-10-1.jpg,diospyros_virginiana,12,lab,cf30bd34fb67a02a881b8575af90de7785ad17f587e4809e98e093567748c12b
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2198-10-2.jpg,diospyros_virginiana,12,lab,a043601264ea492970f18b9f6e92e4681f7fb09168451d736e991727dbef9e95
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2198-10-3.jpg,diospyros_virginiana,12,lab,6ac7df4e964762c7e9409ea2125b527699e75457515b8aee572260eb8fc8881a
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2198-10-4.jpg,diospyros_virginiana,12,lab,4a17092ed5182aca860f43a31d66f03b1fbcb470be363cae6cb6a1b474c853c3
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2199-01-1.jpg,diospyros_virginiana,12,lab,2d64a243b63af53b720a433f2aeaf6111b940acf0bb19efe2cb4bb20e36968b0
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2199-01-2.jpg,diospyros_virginiana,12,lab,b0553eaadd203c4bc5ec54f3ab607aa3143335facd6f56ae4350f2f9eac6956c
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2199-01-3.jpg,diospyros_virginiana,12,lab,8305ee3a5ce225156bf6f43ec541c0b33c4c25578d38c9a17622d8b521502099
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2199-01-4.jpg,diospyros_virginiana,12,lab,e10fd15b999505fd3edd45daacb445e0988a029a9a2d4232bca0fd7d5f8facb4
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2199-02-1.jpg,diospyros_virginiana,12,lab,941cb044f5d9c6346d57c05047fda90939eab9ef51083f0ee1993ad1ac67deb9
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2199-02-2.jpg,diospyros_virginiana,12,lab,92b623117d289d27006a2ec369b0a7d296637cbe1189ab715254883d959f4b6e
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2199-02-3.jpg,diospyros_virginiana,12,lab,cfcc8aa2e4b73af079b9478a579ce84d3673fb37373fc4b2e49d98f3e2c9742f
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2199-02-4.jpg,diospyros_virginiana,12,lab,60b3c9b0947a030a66e31936150518c1202c3cbe6fc9f59282ecdfd7fda6d2fd
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2199-03-1.jpg,diospyros_virginiana,12,lab,6399c302277c202013dfc2a81d6474eb0128cec59d76fd3d73ac6be425c3b84b
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2199-03-2.jpg,diospyros_virginiana,12,lab,e005ea91a7880820ede47831dd55afa7f34d8460d57f5662583e8fdaf2e84a48
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2199-03-3.jpg,diospyros_virginiana,12,lab,9b16f1c38dd8ef03bc4a155b937e66f4b39284dae9a09cc307f4fedfea80ed7f
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2199-03-4.jpg,diospyros_virginiana,12,lab,0264a1cea56c6787cdbe04765acb77208834608d10eba5588dd2a52826e02d35
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2199-04-1.jpg,diospyros_virginiana,12,lab,bbc5716ff22f934d9a6e7be1dfcfaabc6625b51550fa5bb0adc0f6c205c10363
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2199-04-2.jpg,diospyros_virginiana,12,lab,17b7ee8c8bde1ebb601b72775b585216d78cfac02742ceb0f807ae11d5453834
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2199-04-3.jpg,diospyros_virginiana,12,lab,1dbd37e68e0b896a97b93431055356ab0df5291094ff88de1fa70cced15fc968
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2199-04-4.jpg,diospyros_virginiana,12,lab,e94b09f16871205e559ce9151aa1657d2362357b25ea12bbe9946fddf4ee0438
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2199-05-1.jpg,diospyros_virginiana,12,lab,03913be004a1e765bb219848147100257fcb9c02d1f4475ce19963efd0d673ad
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2199-05-2.jpg,diospyros_virginiana,12,lab,4d1507c325b312e3ab3809aeb4253ca7b4bf5e510c1d8d995b1450a9c961be24
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2199-05-3.jpg,diospyros_virginiana,12,lab,80836033864debed8e6b6a4733b71518df694a5fd04b3df3fd14abadad556799
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2199-05-4.jpg,diospyros_virginiana,12,lab,cf9a6204ed2fd2797d07ac0aef1b38ef6e160a430ac4f201fd66bf4da8a34252
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2199-06-1.jpg,diospyros_virginiana,12,lab,ecd1676544835feefd3f94fdbbe345874547f8bf7e9830080ea39094974ee259
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2199-06-2.jpg,diospyros_virginiana,12,lab,dd184936ea0105f2d3908fb53f9f283a24020989baba82a5c4d1dd8207f687ed
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2199-06-3.jpg,diospyros_virginiana,12,lab,ec6e9f176a44e72a7c6cb12c97562e048f1ed364b623f431dc79d4a7d8a5e20e
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2199-06-4.jpg,diospyros_virginiana,12,lab,62bbcd4b7763ef754a7e8c49a72e0b6ac8c13744b71eaef35ff78585b4541929
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2199-07-1.jpg,diospyros_virginiana,12,lab,79f362fdef3175b6f97e5bd6fb62b597730c1401c23fff69e2c0cade2f9301bc
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2199-07-2.jpg,diospyros_virginiana,12,lab,8140d4e6dd4981cb080860b7b46572e8db804468944f6d41696ec862763e27df
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2199-07-3.jpg,diospyros_virginiana,12,lab,79b34062f885919494683074f8fc2ffed2219e5cff9c60e13052625aafb7dc4d
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2199-07-4.jpg,diospyros_virginiana,12,lab,7beace0deb49b2e98bcf2539484b50781c544888a5aa651687541d734a4666e2
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2199-08-1.jpg,diospyros_virginiana,12,lab,d97bf2d56bfe384d9dc608e30430f736d62876e8a0a3676655aa22d8fe2b3321
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2199-08-2.jpg,diospyros_virginiana,12,lab,94f1c8f5857c9e2ff6799774ae71f32af31e4cce6dce6849f31f6bedc86e979d
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2199-08-3.jpg,diospyros_virginiana,12,lab,8ccf8fc55cb2e65b3b2a53bd30c66cff951be2e6ddc76673e48204f3e00d2308
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2199-08-4.jpg,diospyros_virginiana,12,lab,1b01a6014149c381aa9ce418de94efac051a75db2de221df4300aa12f305f6c9
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2199-09-1.jpg,diospyros_virginiana,12,lab,a6062dd6d51e658505c99c05cbf4a01a21755ca3a8b94f04d49b15cd615902aa
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2199-09-2.jpg,diospyros_virginiana,12,lab,284fd26e1cbf5ad3e102d637e85757381dfafc02f63a050e0b803792d8c39bd0
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2199-09-3.jpg,diospyros_virginiana,12,lab,451eb67389526b0edc4baa533f642e246b77ea889f8a2f3b23eb58a654802069
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2199-09-4.jpg,diospyros_virginiana,12,lab,1edf4735405799bb1afa085188d0cc918cea9c9ee71552cdfe203681f6a0d8c7
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2199-10-1.jpg,diospyros_virginiana,12,lab,178a58f7c03a40907ae23f05611714a3c53a739d7b7454c68af3671181dba1d1
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2199-10-2.jpg,diospyros_virginiana,12,lab,a406af7487ef48cbf1cb9dea12fe96c20879f3b163036fefd47b060e9b3a5bad
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2199-10-3.jpg,diospyros_virginiana,12,lab,3830c5e535388ec9a65448ab06ef04f7131df7dd17e242f02d1008b053736846
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2199-10-4.jpg,diospyros_virginiana,12,lab,3725c840394878d01b77c98d12d4047c929e0b90718bebfcb07f122e4f363a75
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2200-01-1.jpg,diospyros_virginiana,12,lab,56c9ebae06b6c7faf77a3fb7e2bd3459782d9be40628315275f676d7716841e2
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2200-01-2.jpg,diospyros_virginiana,12,lab,5f3d84c42d9d143b517f20fe00c6d518fe3592c6afbedb370b843b1d87a7163f
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2200-01-3.jpg,diospyros_virginiana,12,lab,6df24b1e42255a3203f054eda89cdcf3e1eeaef68727432448c9bc32bfc2b14c
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2200-01-4.jpg,diospyros_virginiana,12,lab,b4ef51ab3de4e9fad87f4ebc371fe5e4d19f65fbca25b55c72f86107dae0cdb7
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2200-02-1.jpg,diospyros_virginiana,12,lab,3d2dfe032400a65706b43e65e6a927190c3082c65ebefe696376ebb879664cb7
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2200-02-2.jpg,diospyros_virginiana,12,lab,9c52ed8dd64068094440a4191ee1c63a990a044ac43d748aaa2b9eefbc2fe87c
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2200-02-3.jpg,diospyros_virginiana,12,lab,50a334ca05643c890b05d506a942ebc634d5313be2f8d714d53d05ac24ec9bdc
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2200-02-4.jpg,diospyros_virginiana,12,lab,67d2531f81bc843bb5880c56e2344a665f2d521ba40a05c275b79f9d8a139e26
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2200-03-1.jpg,diospyros_virginiana,12,lab,1c4b893264b017953b9994b2f732b9e7cbaf84784875650e979d98c4abea6810
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2200-03-2.jpg,diospyros_virginiana,12,lab,5dead65a5338d3af2572ae426c4c843ec3baccc7a25b447a64d746f3188b25fb
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2200-03-3.jpg,diospyros_virginiana,12,lab,d76dc187304e1e9e0bc0986462b39ba9636836a4fb48b59b16ec542c37a3078e
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2200-03-4.jpg,diospyros_virginiana,12,lab,38480a182b7f192a6a6eb71a1e8ced6af46b4c2f8b4117d6a9ceb35beb2ea3f5
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2200-04-1.jpg,diospyros_virginiana,12,lab,4f17c060baece01996b14bb4523192f0ee468ddacd42c59d53331a560c43602b
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2200-04-2.jpg,diospyros_virginiana,12,lab,264b80903d51b18ac9126e08bbbda11b1e5cefc4c21609b29c26945e74ad1dec
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2200-04-3.jpg,diospyros_virginiana,12,lab,d9e5f543e547a4104332e253320373c97d18183290c7ad4c49606e6299d10a87
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2200-04-4.jpg,diospyros_virginiana,12,lab,5cb9d1dac85db2800691f8fabc4b2a7077a3858a0890a7feacc5f75bfae6d980
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2200-05-1.jpg,diospyros_virginiana,12,lab,0fcabf3e9a844a94d84d2356ebbbafc0ad72ac6a018e5bd882997a45dfbdb4cf
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2200-05-2.jpg,diospyros_virginiana,12,lab,f26bccce5258d6207dafa08fa2ae8559e1bbed7aa7138bde27f9c24a69cea094
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2200-05-3.jpg,diospyros_virginiana,12,lab,1226257e4bb014451899c23992a444dc54f690eafa24f8bcc139d6addc7ee3cd
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2200-05-4.jpg,diospyros_virginiana,12,lab,56ced3cb7396c5e7545f19ef7f0590fb75dfc6e8162be033d171add194fc31c7
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2200-06-1.jpg,diospyros_virginiana,12,lab,16f1458b082a52314a48a5bfe52bf9360353205d257ebd3dccfb146bab1747cf
dataset/images/lab/Auto_cropped/diospyros_virginiana/pi2200-06-2.jpg,diospyros_virginiana,12,lab,1d79a03be9761b7d18c8e77f0e571d472addbd7d5518d51290b8eb470f4911e2
